atm_id,day,time_slot,crowd_level
ATM_28,Tue,Afternoon,Low
ATM_18,Sat,Morning,Medium
ATM_48,Wed,Night,Low
ATM_7,Wed,Night,Low
ATM_39,Sat,Morning,Medium
ATM_4,Wed,Afternoon,Low
ATM_22,Mon,Night,Low
ATM_23,Sat,Morning,Medium
ATM_20,Wed,Morning,Medium
ATM_26,Tue,Night,Low
ATM_33,Sat,Morning,Medium
ATM_12,Mon,Evening,High
ATM_45,Thu,Afternoon,Low
ATM_8,Thu,Evening,High
ATM_26,Thu,Afternoon,Low
ATM_20,Mon,Evening,High
ATM_30,Fri,Evening,High
ATM_47,Sat,Night,Medium
ATM_46,Wed,Night,Low
ATM_24,Mon,Afternoon,Low
ATM_35,Tue,Evening,High
ATM_37,Tue,Evening,High
ATM_47,Sun,Evening,High
ATM_31,Thu,Evening,High
ATM_26,Mon,Evening,High
ATM_8,Mon,Afternoon,Low
ATM_50,Fri,Night,Low
ATM_14,Fri,Morning,Medium
ATM_26,Mon,Afternoon,Low
ATM_50,Thu,Morning,Medium
ATM_13,Wed,Night,Low
ATM_6,Sat,Evening,High
ATM_45,Tue,Afternoon,Low
ATM_5,Sat,Afternoon,High
ATM_31,Wed,Night,Low
ATM_17,Fri,Night,Low
ATM_13,Tue,Morning,Medium
ATM_5,Sun,Morning,Medium
ATM_13,Fri,Morning,Medium
ATM_50,Sun,Afternoon,High
ATM_27,Tue,Afternoon,Low
ATM_27,Sat,Afternoon,High
ATM_21,Fri,Morning,Medium
ATM_41,Thu,Morning,Medium
ATM_11,Sun,Evening,High
ATM_40,Thu,Morning,Medium
ATM_30,Fri,Afternoon,Low
ATM_6,Fri,Afternoon,Low
ATM_36,Fri,Night,Low
ATM_18,Sat,Morning,Medium
ATM_46,Thu,Morning,Medium
ATM_41,Sat,Evening,High
ATM_49,Wed,Morning,Medium
ATM_41,Tue,Morning,Medium
ATM_11,Fri,Night,Low
ATM_17,Mon,Night,Low
ATM_26,Mon,Evening,High
ATM_21,Fri,Night,Low
ATM_8,Tue,Evening,High
ATM_4,Sat,Night,Medium
ATM_11,Tue,Afternoon,Low
ATM_41,Thu,Night,Low
ATM_11,Sun,Evening,High
ATM_22,Tue,Morning,Medium
ATM_19,Fri,Evening,High
ATM_12,Mon,Morning,Medium
ATM_44,Mon,Night,Low
ATM_22,Thu,Afternoon,Low
ATM_29,Tue,Morning,Medium
ATM_46,Mon,Afternoon,Low
ATM_42,Wed,Morning,Medium
ATM_47,Wed,Night,Low
ATM_25,Sat,Evening,High
ATM_37,Mon,Night,Low
ATM_2,Sun,Morning,Medium
ATM_49,Sat,Evening,High
ATM_45,Tue,Evening,High
ATM_38,Fri,Evening,High
ATM_19,Thu,Evening,High
ATM_42,Thu,Night,Low
ATM_44,Sun,Afternoon,High
ATM_39,Wed,Night,Low
ATM_8,Sat,Afternoon,High
ATM_8,Mon,Evening,High
ATM_25,Sat,Afternoon,High
ATM_22,Tue,Night,Low
ATM_21,Fri,Afternoon,Low
ATM_11,Mon,Evening,High
ATM_11,Wed,Morning,Medium
ATM_28,Sat,Night,Medium
ATM_38,Wed,Afternoon,Low
ATM_23,Wed,Afternoon,Low
ATM_5,Tue,Morning,Medium
ATM_1,Tue,Morning,Medium
ATM_27,Tue,Evening,High
ATM_38,Mon,Night,Low
ATM_27,Tue,Evening,High
ATM_8,Wed,Evening,High
ATM_27,Sat,Evening,High
ATM_5,Fri,Evening,High
ATM_43,Mon,Afternoon,Low
ATM_33,Fri,Evening,High
ATM_18,Thu,Evening,High
ATM_17,Sat,Evening,High
ATM_45,Tue,Evening,High
ATM_2,Fri,Afternoon,Low
ATM_39,Sun,Night,Medium
ATM_49,Thu,Evening,High
ATM_31,Sun,Evening,High
ATM_10,Sun,Night,Medium
ATM_49,Mon,Morning,Medium
ATM_43,Thu,Afternoon,Low
ATM_39,Sat,Night,Medium
ATM_44,Thu,Morning,Medium
ATM_12,Mon,Evening,High
ATM_8,Wed,Morning,Medium
ATM_10,Fri,Morning,Medium
ATM_6,Fri,Morning,Medium
ATM_13,Wed,Night,Low
ATM_28,Mon,Afternoon,Low
ATM_39,Sun,Night,Medium
ATM_36,Wed,Evening,High
ATM_29,Sun,Evening,High
ATM_4,Sat,Evening,High
ATM_23,Sun,Evening,High
ATM_7,Tue,Night,Low
ATM_9,Fri,Morning,Medium
ATM_8,Fri,Morning,Medium
ATM_33,Fri,Afternoon,Low
ATM_16,Wed,Morning,Medium
ATM_10,Fri,Night,Low
ATM_17,Thu,Evening,High
ATM_14,Sat,Night,Medium
ATM_45,Wed,Night,Low
ATM_14,Fri,Evening,High
ATM_42,Sat,Night,Medium
ATM_8,Wed,Night,Low
ATM_39,Tue,Afternoon,Low
ATM_28,Thu,Afternoon,Low
ATM_11,Thu,Afternoon,Low
ATM_5,Wed,Evening,High
ATM_42,Mon,Afternoon,Low
ATM_7,Wed,Night,Low
ATM_12,Sat,Afternoon,High
ATM_30,Sat,Evening,High
ATM_19,Wed,Morning,Medium
ATM_24,Mon,Evening,High
ATM_36,Thu,Night,Low
ATM_37,Sat,Evening,High
ATM_30,Tue,Evening,High
ATM_13,Fri,Afternoon,Low
ATM_32,Sun,Night,Medium
ATM_1,Wed,Afternoon,Low
ATM_5,Sat,Evening,High
ATM_31,Thu,Night,Low
ATM_36,Sat,Evening,High
ATM_2,Sun,Evening,High
ATM_14,Thu,Evening,High
ATM_20,Sat,Night,Medium
ATM_43,Sat,Night,Medium
ATM_17,Sat,Morning,Medium
ATM_44,Tue,Afternoon,Low
ATM_19,Fri,Afternoon,Low
ATM_34,Wed,Evening,High
ATM_18,Sun,Afternoon,High
ATM_42,Tue,Afternoon,Low
ATM_23,Tue,Afternoon,Low
ATM_29,Mon,Night,Low
ATM_34,Fri,Afternoon,Low
ATM_37,Thu,Night,Low
ATM_1,Fri,Night,Low
ATM_38,Thu,Evening,High
ATM_3,Thu,Afternoon,Low
ATM_32,Thu,Afternoon,Low
ATM_14,Fri,Night,Low
ATM_46,Sat,Morning,Medium
ATM_24,Thu,Morning,Medium
ATM_28,Thu,Evening,High
ATM_12,Wed,Morning,Medium
ATM_46,Wed,Afternoon,Low
ATM_6,Sat,Morning,Medium
ATM_8,Thu,Evening,High
ATM_26,Sat,Morning,Medium
ATM_16,Tue,Afternoon,Low
ATM_17,Tue,Night,Low
ATM_43,Sun,Morning,Medium
ATM_32,Tue,Night,Low
ATM_18,Sun,Morning,Medium
ATM_37,Sun,Afternoon,High
ATM_39,Wed,Night,Low
ATM_25,Sun,Morning,Medium
ATM_43,Sun,Night,Medium
ATM_11,Fri,Afternoon,Low
ATM_36,Wed,Afternoon,Low
ATM_25,Thu,Afternoon,Low
ATM_47,Mon,Evening,High
ATM_18,Thu,Night,Low
ATM_23,Mon,Afternoon,Low
ATM_50,Tue,Night,Low
ATM_11,Tue,Afternoon,Low
ATM_42,Wed,Evening,High
ATM_35,Fri,Night,Low
ATM_26,Mon,Morning,Medium
ATM_11,Tue,Morning,Medium
ATM_33,Mon,Morning,Medium
ATM_35,Tue,Night,Low
ATM_45,Wed,Night,Low
ATM_27,Sun,Evening,High
ATM_16,Sun,Evening,High
ATM_16,Tue,Afternoon,Low
ATM_36,Fri,Night,Low
ATM_34,Thu,Evening,High
ATM_26,Fri,Morning,Medium
ATM_24,Wed,Evening,High
ATM_39,Tue,Night,Low
ATM_46,Tue,Afternoon,Low
ATM_49,Sun,Night,Medium
ATM_27,Mon,Evening,High
ATM_4,Thu,Afternoon,Low
ATM_30,Tue,Night,Low
ATM_10,Mon,Night,Low
ATM_8,Fri,Evening,High
ATM_47,Mon,Night,Low
ATM_22,Mon,Evening,High
ATM_42,Sun,Evening,High
ATM_35,Wed,Evening,High
ATM_30,Tue,Afternoon,Low
ATM_45,Tue,Morning,Medium
ATM_37,Wed,Afternoon,Low
ATM_19,Fri,Afternoon,Low
ATM_38,Sat,Afternoon,High
ATM_23,Fri,Night,Low
ATM_14,Sun,Evening,High
ATM_34,Tue,Night,Low
ATM_22,Sun,Morning,Medium
ATM_35,Tue,Morning,Medium
ATM_10,Thu,Evening,High
ATM_45,Fri,Afternoon,Low
ATM_3,Tue,Morning,Medium
ATM_43,Wed,Afternoon,Low
ATM_9,Tue,Afternoon,Low
ATM_5,Sun,Afternoon,High
ATM_2,Sat,Evening,High
ATM_23,Sun,Night,Medium
ATM_33,Mon,Evening,High
ATM_16,Mon,Evening,High
ATM_32,Tue,Afternoon,Low
ATM_18,Wed,Morning,Medium
ATM_41,Wed,Morning,Medium
ATM_22,Thu,Night,Low
ATM_49,Mon,Night,Low
ATM_14,Sun,Morning,Medium
ATM_12,Tue,Afternoon,Low
ATM_22,Fri,Afternoon,Low
ATM_31,Wed,Morning,Medium
ATM_30,Sat,Afternoon,High
ATM_1,Fri,Afternoon,Low
ATM_8,Tue,Night,Low
ATM_47,Sat,Evening,High
ATM_42,Wed,Evening,High
ATM_37,Sun,Morning,Medium
ATM_25,Mon,Night,Low
ATM_1,Thu,Night,Low
ATM_26,Thu,Morning,Medium
ATM_47,Sat,Night,Medium
ATM_10,Wed,Night,Low
ATM_33,Fri,Evening,High
ATM_15,Thu,Morning,Medium
ATM_11,Sun,Morning,Medium
ATM_23,Mon,Afternoon,Low
ATM_35,Wed,Afternoon,Low
ATM_18,Sun,Afternoon,High
ATM_42,Tue,Night,Low
ATM_24,Mon,Evening,High
ATM_9,Wed,Morning,Medium
ATM_26,Mon,Evening,High
ATM_48,Tue,Afternoon,Low
ATM_42,Mon,Morning,Medium
ATM_26,Fri,Evening,High
ATM_4,Mon,Night,Low
ATM_23,Thu,Night,Low
ATM_22,Sun,Afternoon,High
ATM_29,Sat,Night,Medium
ATM_33,Sun,Night,Medium
ATM_16,Thu,Morning,Medium
ATM_41,Mon,Afternoon,Low
ATM_36,Wed,Evening,High
ATM_26,Thu,Afternoon,Low
ATM_6,Sun,Afternoon,High
ATM_20,Sat,Evening,High
ATM_9,Tue,Night,Low
ATM_25,Sat,Morning,Medium
ATM_26,Sat,Morning,Medium
ATM_42,Fri,Evening,High
ATM_45,Thu,Morning,Medium
ATM_13,Fri,Morning,Medium
ATM_6,Thu,Night,Low
ATM_9,Tue,Afternoon,Low
ATM_33,Fri,Evening,High
ATM_19,Sun,Morning,Medium
ATM_28,Sat,Afternoon,High
ATM_35,Wed,Evening,High
ATM_7,Wed,Morning,Medium
ATM_23,Tue,Afternoon,Low
ATM_10,Thu,Evening,High
ATM_21,Sun,Night,Medium
ATM_16,Thu,Afternoon,Low
ATM_46,Sat,Night,Medium
ATM_29,Fri,Morning,Medium
ATM_48,Sun,Morning,Medium
ATM_50,Wed,Afternoon,Low
ATM_20,Wed,Morning,Medium
ATM_48,Mon,Afternoon,Low
ATM_47,Mon,Morning,Medium
ATM_16,Wed,Afternoon,Low
ATM_32,Sat,Morning,Medium
ATM_27,Sat,Afternoon,High
ATM_40,Tue,Evening,High
ATM_3,Fri,Evening,High
ATM_41,Wed,Evening,High
ATM_45,Thu,Morning,Medium
ATM_36,Wed,Evening,High
ATM_17,Sun,Afternoon,High
ATM_46,Wed,Morning,Medium
ATM_28,Sun,Night,Medium
ATM_20,Sat,Afternoon,High
ATM_39,Wed,Evening,High
ATM_19,Fri,Afternoon,Low
ATM_30,Thu,Morning,Medium
ATM_17,Sat,Evening,High
ATM_28,Wed,Evening,High
ATM_50,Mon,Afternoon,Low
ATM_50,Fri,Afternoon,Low
ATM_43,Tue,Morning,Medium
ATM_9,Thu,Evening,High
ATM_22,Mon,Afternoon,Low
ATM_8,Tue,Morning,Medium
ATM_49,Thu,Morning,Medium
ATM_3,Sun,Night,Medium
ATM_50,Sun,Morning,Medium
ATM_19,Sat,Afternoon,High
ATM_37,Wed,Morning,Medium
ATM_10,Thu,Afternoon,Low
ATM_22,Thu,Evening,High
ATM_11,Mon,Afternoon,Low
ATM_50,Tue,Morning,Medium
ATM_11,Sun,Morning,Medium
ATM_7,Wed,Evening,High
ATM_38,Sat,Afternoon,High
ATM_17,Sat,Morning,Medium
ATM_31,Thu,Night,Low
ATM_41,Sat,Night,Medium
ATM_12,Tue,Morning,Medium
ATM_3,Fri,Evening,High
ATM_4,Sat,Evening,High
ATM_36,Mon,Afternoon,Low
ATM_33,Wed,Night,Low
ATM_46,Thu,Morning,Medium
ATM_32,Fri,Morning,Medium
ATM_17,Sat,Night,Medium
ATM_1,Fri,Morning,Medium
ATM_49,Mon,Night,Low
ATM_18,Fri,Morning,Medium
ATM_43,Sat,Afternoon,High
ATM_44,Sun,Afternoon,High
ATM_23,Fri,Evening,High
ATM_16,Mon,Evening,High
ATM_4,Mon,Evening,High
ATM_7,Sun,Afternoon,High
ATM_50,Tue,Afternoon,Low
ATM_23,Tue,Evening,High
ATM_30,Tue,Night,Low
ATM_6,Thu,Afternoon,Low
ATM_38,Thu,Night,Low
ATM_25,Tue,Afternoon,Low
ATM_39,Sun,Morning,Medium
ATM_27,Sat,Night,Medium
ATM_10,Sat,Evening,High
ATM_2,Wed,Evening,High
ATM_6,Fri,Evening,High
ATM_40,Mon,Night,Low
ATM_11,Mon,Evening,High
ATM_14,Sat,Morning,Medium
ATM_9,Tue,Afternoon,Low
ATM_12,Sat,Morning,Medium
ATM_5,Fri,Afternoon,Low
ATM_13,Wed,Night,Low
ATM_7,Thu,Evening,High
ATM_14,Sun,Night,Medium
ATM_22,Thu,Morning,Medium
ATM_4,Sat,Night,Medium
ATM_3,Sat,Night,Medium
ATM_8,Thu,Night,Low
ATM_23,Thu,Afternoon,Low
ATM_40,Fri,Afternoon,Low
ATM_32,Tue,Evening,High
ATM_13,Sun,Afternoon,High
ATM_19,Tue,Night,Low
ATM_11,Sat,Morning,Medium
ATM_27,Sat,Morning,Medium
ATM_45,Thu,Night,Low
ATM_33,Sat,Evening,High
ATM_15,Thu,Night,Low
ATM_9,Thu,Night,Low
ATM_45,Mon,Morning,Medium
ATM_35,Thu,Morning,Medium
ATM_32,Fri,Afternoon,Low
ATM_19,Sun,Night,Medium
ATM_45,Sun,Evening,High
ATM_14,Tue,Night,Low
ATM_18,Sun,Afternoon,High
ATM_34,Mon,Morning,Medium
ATM_3,Wed,Evening,High
ATM_40,Thu,Afternoon,Low
ATM_46,Wed,Afternoon,Low
ATM_23,Wed,Night,Low
ATM_20,Thu,Night,Low
ATM_31,Sun,Morning,Medium
ATM_7,Sat,Evening,High
ATM_28,Thu,Evening,High
ATM_3,Sat,Night,Medium
ATM_43,Sun,Evening,High
ATM_5,Sat,Night,Medium
ATM_23,Tue,Evening,High
ATM_14,Sun,Night,Medium
ATM_36,Wed,Evening,High
ATM_44,Sun,Evening,High
ATM_49,Mon,Evening,High
ATM_1,Mon,Morning,Medium
ATM_44,Tue,Morning,Medium
ATM_34,Wed,Afternoon,Low
ATM_33,Wed,Evening,High
ATM_11,Tue,Evening,High
ATM_1,Thu,Afternoon,Low
ATM_48,Tue,Night,Low
ATM_43,Wed,Afternoon,Low
ATM_35,Sat,Morning,Medium
ATM_25,Tue,Night,Low
ATM_33,Sat,Afternoon,High
ATM_22,Wed,Morning,Medium
ATM_4,Sun,Morning,Medium
ATM_21,Mon,Evening,High
ATM_24,Fri,Afternoon,Low
ATM_4,Tue,Night,Low
ATM_5,Tue,Night,Low
ATM_3,Sun,Afternoon,High
ATM_1,Sun,Morning,Medium
ATM_16,Wed,Afternoon,Low
ATM_5,Fri,Evening,High
ATM_24,Sat,Evening,High
ATM_17,Thu,Afternoon,Low
ATM_43,Wed,Afternoon,Low
ATM_3,Mon,Morning,Medium
ATM_14,Mon,Night,Low
ATM_31,Fri,Afternoon,Low
ATM_14,Thu,Evening,High
ATM_11,Thu,Evening,High
ATM_43,Fri,Evening,High
ATM_32,Sun,Night,Medium
ATM_20,Thu,Evening,High
ATM_29,Wed,Morning,Medium
ATM_34,Tue,Morning,Medium
ATM_15,Sat,Night,Medium
ATM_37,Fri,Night,Low
ATM_6,Mon,Morning,Medium
ATM_8,Sun,Afternoon,High
ATM_9,Tue,Evening,High
ATM_6,Fri,Night,Low
ATM_7,Sat,Night,Medium
ATM_16,Tue,Morning,Medium
ATM_28,Sun,Morning,Medium
ATM_35,Sat,Morning,Medium
ATM_12,Fri,Morning,Medium
ATM_1,Sat,Afternoon,High
ATM_47,Thu,Afternoon,Low
ATM_39,Tue,Night,Low
ATM_29,Wed,Night,Low
ATM_49,Thu,Evening,High
ATM_8,Tue,Night,Low
ATM_3,Sat,Night,Medium
ATM_18,Mon,Morning,Medium
ATM_43,Fri,Afternoon,Low
ATM_8,Thu,Afternoon,Low
ATM_38,Tue,Afternoon,Low
ATM_8,Fri,Morning,Medium
ATM_4,Tue,Morning,Medium
ATM_23,Sun,Night,Medium
ATM_36,Wed,Evening,High
ATM_13,Fri,Night,Low
ATM_18,Sat,Night,Medium
ATM_9,Wed,Morning,Medium
ATM_11,Thu,Night,Low
ATM_13,Sun,Afternoon,High
ATM_11,Thu,Morning,Medium
ATM_50,Sun,Afternoon,High
ATM_38,Fri,Morning,Medium
ATM_23,Sun,Night,Medium
ATM_23,Tue,Night,Low
ATM_5,Sun,Afternoon,High
ATM_44,Sun,Afternoon,High
ATM_3,Thu,Night,Low
ATM_35,Thu,Evening,High
ATM_29,Tue,Night,Low
ATM_7,Mon,Night,Low
ATM_35,Mon,Night,Low
ATM_46,Mon,Afternoon,Low
ATM_20,Tue,Night,Low
ATM_19,Fri,Night,Low
ATM_3,Wed,Evening,High
ATM_43,Wed,Night,Low
ATM_27,Fri,Afternoon,Low
ATM_46,Sat,Night,Medium
ATM_34,Thu,Evening,High
ATM_50,Mon,Morning,Medium
ATM_34,Wed,Night,Low
ATM_5,Thu,Night,Low
ATM_47,Wed,Morning,Medium
ATM_38,Tue,Night,Low
ATM_49,Wed,Morning,Medium
ATM_9,Thu,Evening,High
ATM_20,Tue,Morning,Medium
ATM_8,Sun,Afternoon,High
ATM_26,Tue,Afternoon,Low
ATM_10,Wed,Evening,High
ATM_10,Thu,Evening,High
ATM_39,Wed,Afternoon,Low
ATM_35,Mon,Night,Low
ATM_28,Fri,Night,Low
ATM_28,Fri,Evening,High
ATM_49,Fri,Afternoon,Low
ATM_34,Thu,Night,Low
ATM_30,Fri,Morning,Medium
ATM_14,Sun,Night,Medium
ATM_10,Mon,Afternoon,Low
ATM_30,Sat,Afternoon,High
ATM_50,Sun,Night,Medium
ATM_34,Sat,Night,Medium
ATM_20,Wed,Morning,Medium
ATM_15,Mon,Morning,Medium
ATM_34,Tue,Night,Low
ATM_32,Tue,Night,Low
ATM_30,Fri,Morning,Medium
ATM_18,Sun,Night,Medium
ATM_1,Thu,Morning,Medium
ATM_34,Tue,Night,Low
ATM_13,Tue,Evening,High
ATM_14,Sun,Afternoon,High
ATM_47,Wed,Morning,Medium
ATM_45,Wed,Morning,Medium
ATM_38,Wed,Evening,High
ATM_41,Fri,Afternoon,Low
ATM_16,Sat,Afternoon,High
ATM_48,Wed,Night,Low
ATM_19,Tue,Night,Low
ATM_21,Mon,Afternoon,Low
ATM_41,Fri,Evening,High
ATM_16,Wed,Afternoon,Low
ATM_27,Fri,Morning,Medium
ATM_36,Sun,Afternoon,High
ATM_26,Thu,Morning,Medium
ATM_16,Tue,Night,Low
ATM_29,Sat,Morning,Medium
ATM_27,Wed,Morning,Medium
ATM_15,Tue,Night,Low
ATM_36,Wed,Morning,Medium
ATM_50,Thu,Morning,Medium
ATM_23,Thu,Afternoon,Low
ATM_9,Sat,Afternoon,High
ATM_42,Tue,Night,Low
ATM_14,Mon,Morning,Medium
ATM_34,Tue,Night,Low
ATM_35,Fri,Morning,Medium
ATM_39,Tue,Evening,High
ATM_30,Sun,Morning,Medium
ATM_50,Tue,Evening,High
ATM_36,Sat,Night,Medium
ATM_29,Wed,Evening,High
ATM_41,Fri,Morning,Medium
ATM_32,Mon,Night,Low
ATM_45,Sun,Night,Medium
ATM_35,Thu,Afternoon,Low
ATM_37,Sat,Evening,High
ATM_6,Thu,Night,Low
ATM_36,Sat,Afternoon,High
ATM_19,Mon,Afternoon,Low
ATM_40,Sat,Morning,Medium
ATM_47,Tue,Morning,Medium
ATM_5,Sat,Morning,Medium
ATM_18,Tue,Morning,Medium
ATM_22,Mon,Afternoon,Low
ATM_4,Fri,Evening,High
ATM_18,Thu,Morning,Medium
ATM_36,Tue,Afternoon,Low
ATM_48,Tue,Night,Low
ATM_28,Thu,Afternoon,Low
ATM_34,Mon,Afternoon,Low
ATM_30,Sun,Afternoon,High
ATM_32,Thu,Night,Low
ATM_44,Mon,Morning,Medium
ATM_30,Sat,Evening,High
ATM_29,Wed,Evening,High
ATM_17,Tue,Afternoon,Low
ATM_1,Tue,Night,Low
ATM_29,Wed,Morning,Medium
ATM_31,Mon,Night,Low
ATM_5,Mon,Afternoon,Low
ATM_44,Fri,Night,Low
ATM_17,Thu,Morning,Medium
ATM_40,Sat,Night,Medium
ATM_36,Fri,Evening,High
ATM_26,Mon,Morning,Medium
ATM_44,Sat,Morning,Medium
ATM_42,Thu,Evening,High
ATM_45,Wed,Afternoon,Low
ATM_12,Fri,Evening,High
ATM_18,Wed,Night,Low
ATM_16,Sat,Evening,High
ATM_8,Sat,Afternoon,High
ATM_13,Thu,Afternoon,Low
ATM_3,Fri,Evening,High
ATM_48,Mon,Afternoon,Low
ATM_41,Fri,Afternoon,Low
ATM_34,Sun,Morning,Medium
ATM_5,Tue,Morning,Medium
ATM_47,Wed,Evening,High
ATM_20,Tue,Morning,Medium
ATM_23,Wed,Evening,High
ATM_3,Mon,Night,Low
ATM_15,Mon,Morning,Medium
ATM_44,Wed,Evening,High
ATM_38,Mon,Afternoon,Low
ATM_15,Fri,Evening,High
ATM_35,Wed,Evening,High
ATM_38,Sun,Night,Medium
ATM_1,Tue,Morning,Medium
ATM_3,Mon,Night,Low
ATM_30,Mon,Morning,Medium
ATM_46,Wed,Evening,High
ATM_15,Mon,Night,Low
ATM_44,Wed,Afternoon,Low
ATM_9,Sun,Afternoon,High
ATM_35,Wed,Evening,High
ATM_15,Wed,Night,Low
ATM_5,Fri,Night,Low
ATM_38,Sun,Morning,Medium
ATM_49,Sun,Afternoon,High
ATM_29,Sat,Night,Medium
ATM_4,Thu,Night,Low
ATM_19,Fri,Morning,Medium
ATM_17,Thu,Morning,Medium
ATM_23,Tue,Evening,High
ATM_16,Fri,Morning,Medium
ATM_33,Thu,Morning,Medium
ATM_45,Wed,Morning,Medium
ATM_46,Thu,Evening,High
ATM_11,Tue,Afternoon,Low
ATM_41,Thu,Morning,Medium
ATM_10,Sun,Evening,High
ATM_22,Mon,Afternoon,Low
ATM_42,Mon,Afternoon,Low
ATM_9,Fri,Evening,High
ATM_19,Mon,Evening,High
ATM_6,Fri,Morning,Medium
ATM_9,Tue,Night,Low
ATM_6,Sun,Evening,High
ATM_5,Wed,Afternoon,Low
ATM_45,Fri,Afternoon,Low
ATM_38,Sun,Night,Medium
ATM_2,Sat,Afternoon,High
ATM_20,Sun,Afternoon,High
ATM_50,Wed,Afternoon,Low
ATM_41,Fri,Evening,High
ATM_48,Thu,Afternoon,Low
ATM_48,Fri,Afternoon,Low
ATM_36,Sun,Afternoon,High
ATM_27,Tue,Night,Low
ATM_15,Fri,Evening,High
ATM_45,Tue,Afternoon,Low
ATM_6,Mon,Morning,Medium
ATM_14,Sun,Evening,High
ATM_29,Mon,Afternoon,Low
ATM_22,Tue,Morning,Medium
ATM_6,Mon,Morning,Medium
ATM_48,Thu,Night,Low
ATM_18,Sat,Morning,Medium
ATM_14,Sun,Morning,Medium
ATM_15,Mon,Morning,Medium
ATM_18,Tue,Night,Low
ATM_50,Sun,Evening,High
ATM_34,Sun,Morning,Medium
ATM_26,Sun,Evening,High
ATM_30,Sat,Night,Medium
ATM_43,Wed,Night,Low
ATM_36,Mon,Morning,Medium
ATM_49,Sat,Evening,High
ATM_47,Wed,Afternoon,Low
ATM_33,Sat,Night,Medium
ATM_19,Thu,Afternoon,Low
ATM_30,Sat,Afternoon,High
ATM_9,Sun,Morning,Medium
ATM_16,Sat,Morning,Medium
ATM_1,Tue,Night,Low
ATM_18,Sun,Night,Medium
ATM_2,Sat,Evening,High
ATM_19,Fri,Afternoon,Low
ATM_25,Sun,Afternoon,High
ATM_48,Tue,Evening,High
ATM_37,Wed,Afternoon,Low
ATM_23,Tue,Morning,Medium
ATM_32,Fri,Evening,High
ATM_44,Wed,Evening,High
ATM_38,Mon,Evening,High
ATM_23,Fri,Night,Low
ATM_23,Wed,Afternoon,Low
ATM_2,Sat,Afternoon,High
ATM_34,Sun,Evening,High
ATM_25,Sun,Night,Medium
ATM_20,Sun,Morning,Medium
ATM_3,Wed,Morning,Medium
ATM_35,Tue,Morning,Medium
ATM_33,Sat,Night,Medium
ATM_24,Thu,Evening,High
ATM_40,Sat,Afternoon,High
ATM_33,Sat,Evening,High
ATM_21,Tue,Morning,Medium
ATM_9,Tue,Evening,High
ATM_29,Fri,Evening,High
ATM_25,Wed,Morning,Medium
ATM_33,Wed,Afternoon,Low
ATM_18,Thu,Afternoon,Low
ATM_47,Sat,Night,Medium
ATM_13,Sun,Night,Medium
ATM_43,Thu,Morning,Medium
ATM_17,Mon,Evening,High
ATM_20,Thu,Morning,Medium
ATM_9,Mon,Morning,Medium
ATM_28,Tue,Morning,Medium
ATM_33,Mon,Evening,High
ATM_43,Fri,Afternoon,Low
ATM_45,Wed,Night,Low
ATM_30,Fri,Afternoon,Low
ATM_26,Fri,Evening,High
ATM_38,Wed,Evening,High
ATM_15,Wed,Morning,Medium
ATM_26,Sun,Afternoon,High
ATM_33,Wed,Night,Low
ATM_43,Thu,Night,Low
ATM_43,Mon,Evening,High
ATM_1,Wed,Evening,High
ATM_48,Tue,Morning,Medium
ATM_39,Wed,Morning,Medium
ATM_30,Thu,Morning,Medium
ATM_37,Wed,Morning,Medium
ATM_21,Thu,Evening,High
ATM_4,Sun,Afternoon,High
ATM_2,Sun,Afternoon,High
ATM_20,Fri,Evening,High
ATM_40,Tue,Evening,High
ATM_38,Fri,Afternoon,Low
ATM_13,Mon,Night,Low
ATM_48,Fri,Night,Low
ATM_20,Sat,Afternoon,High
ATM_36,Sat,Evening,High
ATM_46,Wed,Night,Low
ATM_8,Mon,Evening,High
ATM_15,Thu,Night,Low
ATM_18,Mon,Night,Low
ATM_34,Wed,Evening,High
ATM_36,Wed,Night,Low
ATM_40,Sun,Night,Medium
ATM_1,Fri,Evening,High
ATM_8,Fri,Afternoon,Low
ATM_18,Wed,Evening,High
ATM_5,Sat,Night,Medium
ATM_46,Wed,Afternoon,Low
ATM_33,Sat,Morning,Medium
ATM_41,Tue,Morning,Medium
ATM_17,Thu,Night,Low
ATM_37,Sat,Evening,High
ATM_10,Thu,Night,Low
ATM_9,Tue,Afternoon,Low
ATM_37,Thu,Evening,High
ATM_17,Fri,Afternoon,Low
ATM_9,Thu,Afternoon,Low
ATM_7,Wed,Evening,High
ATM_23,Sun,Afternoon,High
ATM_44,Sat,Afternoon,High
ATM_42,Sat,Morning,Medium
ATM_39,Wed,Afternoon,Low
ATM_48,Sat,Night,Medium
ATM_46,Wed,Night,Low
ATM_17,Sat,Afternoon,High
ATM_29,Fri,Evening,High
ATM_19,Wed,Morning,Medium
ATM_13,Mon,Afternoon,Low
ATM_44,Wed,Evening,High
ATM_28,Thu,Night,Low
ATM_2,Tue,Evening,High
ATM_48,Tue,Evening,High
ATM_5,Sat,Morning,Medium
ATM_9,Thu,Evening,High
ATM_14,Mon,Morning,Medium
ATM_26,Fri,Morning,Medium
ATM_37,Mon,Night,Low
ATM_20,Tue,Morning,Medium
ATM_20,Mon,Evening,High
ATM_44,Fri,Morning,Medium
ATM_8,Sun,Evening,High
ATM_44,Wed,Night,Low
ATM_6,Fri,Evening,High
